,Gender,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Shrooms,Nicotine,VSA,Alcohol_bin,Amphet_bin,Amyl_bin,Benzos_bin,Caff_bin,Cannabis_bin,Choc_bin,Coke_bin,Crack_bin,Ecstasy_bin,Heroin_bin,Ketamine_bin,Legalh_bin,LSD_bin,Meth_bin,Shrooms_bin,Nicotine_bin,VSA_bin,age_25-34,age_35-44,age_45-54,age_55-64,age_65+,educ_at_17,educ_at_18,educ_before_16,educ_diploma,educ_doctorate_degree,educ_masters_degree,educ_some_college,educ_university_degree,country_canada,country_new_zealand,country_other,country_republic_of_ireland,country_uk,country_usa,eth_black,eth_black-asian,eth_other,eth_white,eth_white-asian,eth_white-black
474,0,-1.1943,0.96248,-0.45174,0.76096,0.93949,-0.71126,-0.84637,3,1,0,0,6,6,4,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
475,1,1.72012,-0.94779,0.58331,-1.772,-0.40581,0.19268,-0.84637,6,0,0,0,6,2,3,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
476,0,1.49158,-0.69509,-0.71727,-1.21213,-1.25773,1.29221,0.7654,6,0,1,6,6,2,5,3,0,0,0,0,0,0,0,0,6,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
477,0,0.41667,0.80523,-0.31776,0.94156,0.58489,-0.21712,0.07987,6,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
478,0,0.41667,-0.43999,1.43533,1.45039,0.25953,0.19268,0.40148,6,0,0,2,6,2,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
479,1,1.13281,-0.80615,-0.17779,-1.34289,-0.65253,-1.37983,-0.84637,3,3,0,3,6,3,4,3,0,3,3,3,3,3,3,3,6,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
480,0,1.02119,0.16767,0.29338,-0.15487,0.58489,0.19268,0.40148,6,2,1,6,6,3,5,2,0,2,1,1,0,1,2,1,6,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
481,1,-0.67825,-0.15487,0.29338,0.13136,1.63088,-0.71126,-0.21575,0,1,0,0,6,6,2,1,0,1,1,0,0,1,0,1,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
482,0,1.23461,0.47617,1.43533,0.28783,0.93949,0.19268,-0.84637,2,0,2,2,5,6,5,0,0,4,0,3,2,0,0,3,3,0,1,0,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
483,0,-0.58016,0.96248,-0.58331,0.76096,-0.27607,-1.37983,-1.18084,4,1,1,0,6,6,6,1,0,1,0,0,0,0,0,0,6,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
484,0,-0.46725,0.32197,-1.55521,1.11406,-0.78155,-1.37983,-0.84637,6,0,1,0,6,6,5,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
485,1,1.49158,-1.6334,1.06238,-0.76096,-1.38502,-0.71126,-1.18084,5,5,0,2,6,5,4,0,0,0,0,0,2,0,0,0,5,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
486,0,1.8399,-1.7625,1.24033,-1.07533,0.25953,0.19268,-0.52593,4,0,0,6,6,6,6,1,1,0,1,0,0,1,0,1,6,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
487,1,0.41667,-1.37639,0.14143,0.76096,-0.40581,-0.21712,1.2247,6,3,2,2,6,6,6,3,0,3,0,0,3,0,0,2,3,2,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
488,1,1.98437,-1.37639,0.29338,-1.92595,-1.64101,-0.21712,0.07987,3,0,0,0,0,6,4,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
489,1,-1.05308,1.11406,0.88309,-1.34289,-1.38502,-0.71126,1.2247,5,0,0,0,6,6,5,3,0,4,0,3,4,4,0,4,5,0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
490,0,0.62967,0.80523,0.44585,-0.30172,-0.78155,1.29221,1.92173,5,1,1,1,6,6,5,1,1,1,1,0,0,1,1,1,6,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
491,1,-0.92104,0.47617,0.44585,0.59042,-0.00665,0.19268,0.40148,6,2,2,0,5,6,4,3,0,4,0,2,3,0,0,3,4,2,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
492,1,0.52135,-0.57545,0.88309,-0.01729,0.25953,0.88113,0.7654,5,0,4,4,6,6,5,0,0,0,0,0,3,0,0,0,6,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
493,1,0.73545,-1.6334,0.88309,-1.21213,-1.64101,-1.37983,-0.52593,6,0,0,0,6,3,5,0,0,5,0,3,3,4,0,4,6,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
494,1,-1.1943,-0.43999,0.44585,0.59042,0.12331,-1.37983,-0.21575,4,0,2,0,6,6,5,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
495,1,-0.79151,0.16767,0.58331,0.59042,0.93949,-1.37983,-0.52593,3,1,0,1,6,2,6,1,0,0,0,0,3,1,4,0,6,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
496,1,0.04257,1.2861,2.90161,-0.60633,-0.00665,-0.71126,0.07987,6,2,2,2,6,2,6,2,0,2,0,0,0,2,0,2,6,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
497,1,-0.05188,-0.57545,0.88309,0.43852,-0.78155,-0.21712,0.07987,4,1,1,0,6,6,5,1,0,1,0,0,0,1,0,1,6,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
498,0,1.37297,-0.69509,1.43533,-0.15487,-1.92173,0.88113,1.2247,5,1,1,3,6,6,6,2,2,2,1,0,2,1,1,1,2,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
499,0,0.04257,0.47617,-0.84732,-0.76096,1.13407,0.52975,0.7654,3,0,1,2,6,6,6,4,0,4,0,0,3,0,0,0,6,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
500,0,-0.58016,-0.15487,-1.42424,-0.01729,-0.40581,0.88113,-2.07848,3,1,0,0,6,2,5,0,0,1,0,0,0,0,2,0,6,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
501,1,-1.55078,0.63779,-0.31776,-0.60633,-0.27607,0.52975,0.7654,5,0,0,0,6,6,6,0,0,0,0,0,0,4,0,3,5,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
502,0,0.04257,-0.30033,-0.31776,-0.76096,0.58489,1.29221,0.7654,1,0,1,4,5,5,4,1,1,0,0,0,6,1,4,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
503,1,-0.05188,0.00332,-0.31776,-0.01729,0.41594,-1.37983,-1.18084,1,0,0,0,6,6,5,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
504,1,0.41667,0.47617,0.29338,-1.07533,-1.13788,0.88113,0.07987,3,1,0,3,6,2,6,2,0,1,0,0,0,1,0,1,6,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
505,1,-0.46725,0.63779,0.88309,-0.76096,0.58489,0.19268,0.07987,4,2,3,1,6,2,5,1,0,0,0,0,2,0,0,3,2,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
506,1,0.13606,-0.30033,-0.97631,-1.34289,-0.00665,0.19268,-0.52593,3,2,3,0,5,6,6,3,0,2,0,2,0,0,0,2,6,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
507,1,1.49158,-1.09207,-1.11902,-1.772,-0.78155,-0.71126,0.07987,5,2,2,3,5,2,6,1,0,0,0,0,0,1,0,0,2,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
508,0,-1.05308,1.11406,-0.31776,0.28783,0.12331,-1.37983,-0.52593,5,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
509,1,0.04257,0.96248,-0.58331,-0.30172,-0.40581,0.52975,-0.21575,5,2,2,0,6,5,5,2,1,2,0,1,0,1,0,1,5,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
510,0,0.41667,0.47617,-0.17779,-0.15487,0.25953,-0.21712,-1.18084,5,1,1,1,6,5,6,1,1,0,1,0,0,1,1,0,5,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
511,1,0.41667,0.47617,0.58331,0.13136,-1.0145,1.86203,0.40148,6,3,0,0,6,6,6,3,0,3,0,0,3,0,5,0,6,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
512,1,-0.14882,-0.30033,-0.17779,0.76096,0.41594,-0.21712,-0.21575,3,2,1,1,6,5,6,4,3,3,1,0,0,1,2,1,6,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
513,1,0.91093,-0.30033,-1.55521,-0.45321,-0.27607,-0.21712,-0.21575,6,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
514,0,-1.43907,1.93886,0.44585,0.13136,0.25953,0.88113,1.92173,5,3,0,5,6,6,5,0,0,3,0,0,4,0,4,3,6,2,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
515,0,-0.14882,0.16767,-0.71727,-1.6209,0.25953,-0.21712,-0.52593,6,2,2,2,6,2,6,2,2,1,2,1,0,0,2,2,6,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
516,0,0.31287,-0.15487,0.29338,-0.45321,0.93949,-0.71126,-0.21575,2,0,2,3,6,2,5,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
517,1,0.52135,-0.57545,0.14143,-0.15487,-0.78155,0.52975,1.2247,2,3,2,6,6,6,6,3,0,3,3,0,0,2,2,0,6,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
518,1,-0.14882,0.32197,-1.27553,1.11406,1.81175,0.52975,1.2247,5,2,2,4,5,3,5,2,2,3,2,2,0,0,0,0,5,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
519,0,0.22393,-0.30033,-0.97631,-0.76096,0.93949,-1.37983,-2.07848,5,0,2,0,6,3,5,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
520,0,0.62967,-0.30033,-0.84732,-0.45321,0.12331,-0.71126,-1.18084,3,0,0,6,5,4,6,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
521,1,0.04257,0.32197,-0.01928,-1.34289,-0.14277,0.52975,0.07987,5,0,0,0,6,6,5,0,0,3,0,0,0,3,0,3,6,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
522,1,-0.24649,0.47617,-0.17779,-0.76096,-1.25773,0.19268,0.07987,5,0,0,0,6,6,6,0,0,0,0,0,4,0,0,0,6,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
523,0,0.13606,-0.80615,-1.82919,0.13136,0.41594,-1.37983,-2.07848,2,2,2,2,6,2,5,2,2,2,2,0,0,1,2,0,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
524,0,-0.67825,0.63779,1.06238,2.03972,2.63199,0.19268,0.07987,5,1,1,6,0,6,3,1,1,1,0,0,0,3,6,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
525,1,-1.86962,0.47617,-1.11902,-0.01729,0.41594,-0.71126,-0.52593,6,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
526,1,0.91093,-1.37639,-0.31776,-1.92595,-1.38502,0.88113,0.07987,4,0,2,0,4,5,5,4,0,3,0,0,2,0,3,0,4,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
527,1,0.62967,-0.15487,-0.17779,0.59042,-1.64101,0.52975,-0.21575,6,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
528,0,0.73545,1.11406,-0.01928,-0.01729,-0.00665,-0.21712,1.2247,5,2,2,1,6,3,6,5,0,2,0,1,0,1,0,2,5,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
529,1,0.91093,0.00332,0.58331,-1.92595,0.58489,-0.21712,-1.18084,5,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
530,1,1.02119,-1.50796,-0.71727,0.28783,-0.89891,-0.21712,0.7654,5,2,1,2,6,6,5,3,3,2,1,0,0,2,2,2,6,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
531,0,-0.24649,0.16767,-0.71727,1.61108,1.13407,0.19268,-1.18084,4,0,0,2,5,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
532,1,-0.34799,-0.15487,-0.71727,-1.6209,-0.65253,0.52975,0.07987,4,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
533,0,-1.86962,2.32338,-0.45174,1.45039,1.46191,0.19268,-1.18084,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
534,0,0.91093,0.00332,0.88309,-2.07848,-0.52745,0.19268,-0.21575,5,4,0,6,6,2,4,6,0,2,3,2,0,2,3,2,6,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
535,0,1.37297,0.80523,-0.97631,0.94156,-0.65253,0.52975,0.07987,6,0,3,0,5,4,5,3,0,3,0,0,3,0,0,0,3,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
536,0,0.73545,-0.30033,-1.27553,0.76096,-0.89891,-1.37983,-1.54858,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
537,0,1.13281,-0.30033,-0.01928,0.59042,0.58489,0.19268,0.40148,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
538,1,-1.32828,1.2861,-0.17779,0.59042,1.81175,-2.55524,-1.18084,6,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
539,0,-1.05308,0.32197,-0.17779,-0.91699,0.12331,-1.37983,-1.54858,5,0,0,2,6,1,6,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
540,0,0.22393,0.80523,-0.01928,0.76096,0.41594,0.19268,0.07987,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
541,1,0.73545,0.80523,0.88309,-1.21213,-1.0145,0.19268,1.2247,6,1,1,5,6,5,5,2,0,2,1,2,4,1,0,1,6,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
542,0,0.82562,0.63779,-0.97631,-0.76096,0.25953,-0.21712,-0.21575,6,0,0,0,5,0,5,2,0,2,0,0,0,0,0,0,5,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
543,0,1.23461,-0.57545,-0.71727,-0.76096,-1.0145,1.29221,-0.21575,5,0,2,0,6,4,5,0,0,0,0,0,0,0,0,0,6,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
544,0,1.60383,0.16767,-0.45174,0.59042,-0.78155,-0.71126,-0.21575,5,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
545,0,-0.92104,-0.43999,0.88309,3.15735,-0.00665,-1.37983,-1.18084,2,2,0,2,6,2,6,2,2,0,0,0,0,1,2,0,6,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
546,0,-1.86962,-0.69509,-0.97631,-0.45321,2.04506,-1.37983,-0.84637,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
547,1,1.23461,-0.43999,0.14143,0.13136,-1.78169,0.52975,-1.18084,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
548,0,-1.1943,1.11406,0.14143,-0.60633,-0.14277,-0.21712,-0.84637,4,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
549,0,-0.14882,-0.43999,-1.42424,0.76096,1.30612,-1.37983,-0.52593,6,0,0,0,6,3,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
550,0,-0.79151,1.2861,0.14143,-1.07533,1.13407,-0.21712,1.2247,4,2,1,0,6,4,5,3,0,3,0,3,3,3,0,3,3,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
551,0,1.72012,-1.50796,-0.17779,0.76096,0.25953,-0.21712,-1.18084,2,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
552,0,1.02119,-1.92173,-0.45174,-0.01729,0.41594,-0.71126,-2.07848,6,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
553,0,0.62967,0.47617,-0.45174,-0.01729,1.30612,0.52975,0.07987,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
554,0,0.22393,-0.94779,-1.11902,-0.01729,0.93949,-0.71126,-1.18084,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
555,0,-0.14882,-0.30033,0.29338,-0.15487,0.25953,-1.37983,-0.52593,6,2,2,0,6,2,4,0,0,3,0,2,3,0,0,2,2,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
